#MV iteative lensing noise curves
# \ell Mask0 Mask1 Mask2
8.970000000000000000e+02 9.215883780606821754e-14 9.653888069048868595e-14 1.049538789222225170e-13
8.980000000000000000e+02 9.204762491819844495e-14 9.642210137814731718e-14 1.048282368259638312e-13
8.990000000000000000e+02 9.193680938179490549e-14 9.630573630559467368e-14 1.047030401176310190e-13
9.000000000000000000e+02 9.182638589460324076e-14 9.618977981614186127e-14 1.045782824773450107e-13
9.010000000000000000e+02 9.171634905773360621e-14 9.607422615137518561e-14 1.044539574734487940e-13
9.020000000000000000e+02 9.160669337566078476e-14 9.595906945052789074e-14 1.043300585621305659e-13
9.030000000000000000e+02 9.149741325559592536e-14 9.584430375010314665e-14 1.042065790865439821e-13
9.040000000000000000e+02 9.138850300736070385e-14 9.572992298374839958e-14 1.040835122771223634e-13
9.050000000000000000e+02 9.127995684294768139e-14 9.561592098187829642e-14 1.039608512505733592e-13
9.060000000000000000e+02 9.117176887614316576e-14 9.550229147098363001e-14 1.038385890099418160e-13
9.070000000000000000e+02 9.106393312233884404e-14 9.538902807375697626e-14 1.037167184439186219e-13
9.080000000000000000e+02 9.095644349815466923e-14 9.527612430846440744e-14 1.035952323267778125e-13
9.090000000000000000e+02 9.084929382093632429e-14 9.516357358856841669e-14 1.034741233175598661e-13
9.100000000000000000e+02 9.074247780869230259e-14 9.505136922253944966e-14 1.033533839601344085e-13
9.110000000000000000e+02 9.063598907965412745e-14 9.493950441341618718e-14 1.032330066825091714e-13
9.120000000000000000e+02 9.052982115171083349e-14 9.482797225842838133e-14 1.031129837965158108e-13
9.130000000000000000e+02 9.042396744247182310e-14 9.471676574868285097e-14 1.029933074976213123e-13
9.140000000000000000e+02 9.031842126876421687e-14 9.460587776878636837e-14 1.028739698642370125e-13
9.150000000000000000e+02 9.021317584619304789e-14 9.449530109665724135e-14 1.027549628574671225e-13
9.160000000000000000e+02 9.010822428888982335e-14 9.438502840283417012e-14 1.026362783207946351e-13
9.170000000000000000e+02 9.000355960926135124e-14 9.427505225047619687e-14 1.025179079797042996e-13
9.180000000000000000e+02 8.989917471754982103e-14 9.416536509473438113e-14 1.023998434411172045e-13
9.190000000000000000e+02 8.979506242151871079e-14 9.405595928268904437e-14 1.022820761932022081e-13
9.200000000000000000e+02 8.969121542613851765e-14 9.394682705265852585e-14 1.021645976048104951e-13
9.210000000000000000e+02 8.958762633327269017e-14 9.383796053413638934e-14 1.020473989253498773e-13
9.220000000000000000e+02 8.948428764130066644e-14 9.372935174735169308e-14 1.019304712840936750e-13
9.230000000000000000e+02 8.938119174480357924e-14 9.362099260282898213e-14 1.018138056900550420e-13
9.240000000000000000e+02 8.927833093437592659e-14 9.351287490113708977e-14 1.016973930313586416e-13
9.250000000000000000e+02 8.917569739593427712e-14 9.340499033251211253e-14 1.015812240752406838e-13
9.260000000000000000e+02 8.907328321071737108e-14 9.329733047648044824e-14 1.014652894671063696e-13
9.270000000000000000e+02 8.897108035478340765e-14 9.318988680160743340e-14 1.013495797307812532e-13
9.280000000000000000e+02 8.886908069888439520e-14 9.308265066493183717e-14 1.012340852675060189e-13
9.290000000000000000e+02 8.876727600777502075e-14 9.297561331184022429e-14 1.011187963559991607e-13
9.300000000000000000e+02 8.866565794027546861e-14 9.286876587562719976e-14 1.010037031520172777e-13
9.310000000000000000e+02 8.856421804858025194e-14 9.276209937711828289e-14 1.008887956876010492e-13
9.320000000000000000e+02 8.846294777825823801e-14 9.265560472441865826e-14 1.007740638712636903e-13
9.330000000000000000e+02 8.836183846762433630e-14 9.254927271234770755e-14 1.006594974871114289e-13
9.340000000000000000e+02 8.826088236498715943e-14 9.244309511112645687e-14 1.005450874035396811e-13
9.350000000000000000e+02 8.816007569811073074e-14 9.233706795084997573e-14 1.004308292199311293e-13
9.360000000000000000e+02 8.805941565187672713e-14 9.223118828740608737e-14 1.003167196761294501e-13
9.370000000000000000e+02 8.795889935530928873e-14 9.212545311837471222e-14 1.002027554485809142e-13
9.380000000000000000e+02 8.785852388113520057e-14 9.201985938277645478e-14 1.000889331501459808e-13
9.390000000000000000e+02 8.775828624597241137e-14 9.191440396075851074e-14 9.997524932978512903e-14
9.400000000000000000e+02 8.765818340957604664e-14 9.180908367365738460e-14 9.986170047255884537e-14
9.410000000000000000e+02 8.755821227521540842e-14 9.170389528337074180e-14 9.974828299918776757e-14
9.420000000000000000e+02 8.745836968917128792e-14 9.159883549267140062e-14 9.963499326586425401e-14
9.430000000000000000e+02 8.735865244054748449e-14 9.149390094451629001e-14 9.952182756412667091e-14
9.440000000000000000e+02 8.725905726108236259e-14 9.138908822217207414e-14 9.940878212060806752e-14
9.450000000000000000e+02 8.715958082521156937e-14 9.128439384896384021e-14 9.929585309684772040e-14
9.460000000000000000e+02 8.706021974937700511e-14 9.117981428783522964e-14 9.918303658891412107e-14
9.470000000000000000e+02 8.696097059234090350e-14 9.107534594159982593e-14 9.907032862746775664e-14
9.480000000000000000e+02 8.686182985474602588e-14 9.097098515231279227e-14 9.895772517725853607e-14
9.490000000000000000e+02 8.676279397886437435e-14 9.086672820114528483e-14 9.884522213706290843e-14
9.500000000000000000e+02 8.666385934853431005e-14 9.076257130850997639e-14 9.873281533949539459e-14
9.510000000000000000e+02 8.656502228897205963e-14 9.065851063337005195e-14 9.862050055063156219e-14
9.520000000000000000e+02 8.646627906652042833e-14 9.055454227349043263e-14 9.850827346988242636e-14
9.530000000000000000e+02 8.636762588839742468e-14 9.045066226487232009e-14 9.839612972999433614e-14
9.540000000000000000e+02 8.626905890263349248e-14 9.034686658181609090e-14 9.828406489629513897e-14
9.550000000000000000e+02 8.617057419782008499e-14 9.024315113654419572e-14 9.817207446713384761e-14
9.560000000000000000e+02 8.607216780292125974e-14 9.013951177920122246e-14 9.806015387300115487e-14
9.570000000000000000e+02 8.597383568695949731e-14 9.003594429735125935e-14 9.794829847690629457e-14
9.580000000000000000e+02 8.587557375920415704e-14 8.993244441604070083e-14 9.783650357374875486e-14
9.590000000000000000e+02 8.577737786841755322e-14 8.982900779748406644e-14 9.772476439031836652e-14
9.600000000000000000e+02 8.567924380316907314e-14 8.972563004093835096e-14 9.761307608491815179e-14
9.610000000000000000e+02 8.558116729133250235e-14 8.962230668238891899e-14 9.750143374730165720e-14
9.620000000000000000e+02 8.548314399996045062e-14 8.951903319436091036e-14 9.738983239842151523e-14
9.630000000000000000e+02 8.538516953515857592e-14 8.941580498591931589e-14 9.727826699005245716e-14
9.640000000000000000e+02 8.528723944202285424e-14 8.931261740216631522e-14 9.716673240472858280e-14
9.650000000000000000e+02 8.518934920394834808e-14 8.920946572424122627e-14 9.705522345561757194e-14
9.660000000000000000e+02 8.509149424306907534e-14 8.910634516906924366e-14 9.694373488595527932e-14
9.670000000000000000e+02 8.499366991962969732e-14 8.900325088917291982e-14 9.683226136935982750e-14
9.680000000000000000e+02 8.489587153185976802e-14 8.890017797229513999e-14 9.672079750895207108e-14
9.690000000000000000e+02 8.479809431603672943e-14 8.879712144165045961e-14 9.660933783779528890e-14
9.700000000000000000e+02 8.470033344598309786e-14 8.869407625517121836e-14 9.649787681807844159e-14
9.710000000000000000e+02 8.460258403300370850e-14 8.859103730563301321e-14 9.638640884149314614e-14
9.720000000000000000e+02 8.450484112563440327e-14 8.848799942046640679e-14 9.627492822854257060e-14
9.730000000000000000e+02 8.440710068309584512e-14 8.838495839232485185e-14 9.616343036586070471e-14
9.740000000000000000e+02 8.430936251079780868e-14 8.828191408831897337e-14 9.605191513714579782e-14
9.750000000000000000e+02 8.421162736850306124e-14 8.817886738721506847e-14 9.594038354330927440e-14
9.760000000000000000e+02 8.411389600064338222e-14 8.807581915257412138e-14 9.582883656968025888e-14
9.770000000000000000e+02 8.401616913625676981e-14 8.797277023268898488e-14 9.571727518587987539e-14
9.780000000000000000e+02 8.391844748898741574e-14 8.786972146039587412e-14 9.560570034588421780e-14
9.790000000000000000e+02 8.382073175689721171e-14 8.776667365326286013e-14 9.549411298783560371e-14
9.800000000000000000e+02 8.372302262246573674e-14 8.766362761333854513e-14 9.538251403398003354e-14
9.810000000000000000e+02 8.362532075265311364e-14 8.756058412715206248e-14 9.527090439072978194e-14
9.820000000000000000e+02 8.352762679864865897e-14 8.745754396558741430e-14 9.515928494828654942e-14
9.830000000000000000e+02 8.342994139574525852e-14 8.735450788375782171e-14 9.504765658089276195e-14
9.840000000000000000e+02 8.333226516352779780e-14 8.725147662119419319e-14 9.493602014664301420e-14
9.850000000000000000e+02 8.323459870555908178e-14 8.714845090146814999e-14 9.482437648729565174e-14
9.860000000000000000e+02 8.313694260950539632e-14 8.704543143231768855e-14 9.471272642833557696e-14
9.870000000000000000e+02 8.303929744682246578e-14 8.694241890533301193e-14 9.460107077891135478e-14
9.880000000000000000e+02 8.294166377300671472e-14 8.683941399639633549e-14 9.448941033164684530e-14
9.890000000000000000e+02 8.284404212721824282e-14 8.673641736492800096e-14 9.437774586257823374e-14
9.900000000000000000e+02 8.274643303240658831e-14 8.663342965445183097e-14 9.426607813121698787e-14
9.910000000000000000e+02 8.264883699518498977e-14 8.653045149196688018e-14 9.415440788036126346e-14
9.920000000000000000e+02 8.255125450564186740e-14 8.642748348838726631e-14 9.404273583609595474e-14
9.930000000000000000e+02 8.245368603759224867e-14 8.632452623810231387e-14 9.393106270760421348e-14
9.940000000000000000e+02 8.235613204813786171e-14 8.622158031903939802e-14 9.381938918710450416e-14
9.950000000000000000e+02 8.225859297779283547e-14 8.611864629266398241e-14 9.370771595003931215e-14
9.960000000000000000e+02 8.216106925042083074e-14 8.601572470372820605e-14 9.359604365457225435e-14
9.970000000000000000e+02 8.206356127310945345e-14 8.591281608039664668e-14 9.348437294190241184e-14
9.980000000000000000e+02 8.196606943604446606e-14 8.580992093399492029e-14 9.337270443588725438e-14
9.990000000000000000e+02 8.186859411263561408e-14 8.570703975913536870e-14 9.326103874323114661e-14
1.000000000000000000e+03 8.177113565920231856e-14 8.560417303340289100e-14 9.314937645323404853e-14
1.001000000000000000e+03 8.167369441516225812e-14 8.550132121760634408e-14 9.303771813779146499e-14
1.002000000000000000e+03 8.157627070271716241e-14 8.539848475533856012e-14 9.292606435120602787e-14
1.003000000000000000e+03 8.147886482685286265e-14 8.529566407322784815e-14 9.281441563031307008e-14
1.004000000000000000e+03 8.138147707552772207e-14 8.519285958062372443e-14 9.270277249422938917e-14
1.005000000000000000e+03 8.128410771910721830e-14 8.509007166972262536e-14 9.259113544454163992e-14
1.006000000000000000e+03 8.118675701074088005e-14 8.498730071531653219e-14 9.247950496467812340e-14
1.007000000000000000e+03 8.108942518604816897e-14 8.488454707491872179e-14 9.236788152059985432e-14
1.008000000000000000e+03 8.099211246318124777e-14 8.478181108838665323e-14 9.225626555998376818e-14
1.009000000000000000e+03 8.089481904269943143e-14 8.467909307836192502e-14 9.214465751278825251e-14
1.010000000000000000e+03 8.079754510738056736e-14 8.457639334957898049e-14 9.203305779062475914e-14
1.011000000000000000e+03 8.070029082247241071e-14 8.447371218936793405e-14 9.192146678707204860e-14
1.012000000000000000e+03 8.060305687309350114e-14 8.437105042629240396e-14 9.180988549311409057e-14
1.013000000000000000e+03 8.050584608686572067e-14 8.426841111718487647e-14 9.169831735382137942e-14
1.014000000000000000e+03 8.040866183459233580e-14 8.416579788442735429e-14 9.158676643843606047e-14
1.015000000000000000e+03 8.031150749474206908e-14 8.406321435919827033e-14 9.147523682694450146e-14
1.016000000000000000e+03 8.021438645344914962e-14 8.396066418115839480e-14 9.136373261014016164e-14
1.017000000000000000e+03 8.011730210426196311e-14 8.385815099882777193e-14 9.125225788974925409e-14
1.018000000000000000e+03 8.002025784845720772e-14 8.375567846914590158e-14 9.114081677830503290e-14
1.019000000000000000e+03 7.992325709478859464e-14 8.365325025797442668e-14 9.102941339914790673e-14
1.020000000000000000e+03 7.982630325961245992e-14 8.355087003959445839e-14 9.091805188648808073e-14
1.021000000000000000e+03 7.972939976669929617e-14 8.344854149695788833e-14 9.080673638534296509e-14
1.022000000000000000e+03 7.963255004754793376e-14 8.334626832181307615e-14 9.069547105153692265e-14
1.023000000000000000e+03 7.953575754107137224e-14 8.324405421426501855e-14 9.058426005176433991e-14
1.024000000000000000e+03 7.943902569378522340e-14 8.314190288321516770e-14 9.047310756358942504e-14
1.025000000000000000e+03 7.934235795968213728e-14 8.303981804617295020e-14 9.036201777532068439e-14
1.026000000000000000e+03 7.924575780023171379e-14 8.293780342919291070e-14 9.025099488601088459e-14
1.027000000000000000e+03 7.914922868444339703e-14 8.283586276700039949e-14 9.014004310577115801e-14
1.028000000000000000e+03 7.905277408892929383e-14 8.273399980280305373e-14 9.002916665526837851e-14
1.029000000000000000e+03 7.895639749771564235e-14 8.263221828860497859e-14 8.991836976622787406e-14
1.030000000000000000e+03 7.886010240218001871e-14 8.253052198470411039e-14 8.980765668099352003e-14
1.031000000000000000e+03 7.876389230149116799e-14 8.242891466032045277e-14 8.969703165277913973e-14
1.032000000000000000e+03 7.866777070198062919e-14 8.232740009296786571e-14 8.958649894566841602e-14
1.033000000000000000e+03 7.857174111764548571e-14 8.222598206883097703e-14 8.947606283448931727e-14
1.034000000000000000e+03 7.847580706989690181e-14 8.212466438276519492e-14 8.936572760493970931e-14
1.035000000000000000e+03 7.837997208756026139e-14 8.202345083804545898e-14 8.925549755346169300e-14
1.036000000000000000e+03 7.828423970700076727e-14 8.192234524655459491e-14 8.914537698724164211e-14
1.037000000000000000e+03 7.818861347187206596e-14 8.182135142865779098e-14 8.903537022446149021e-14
1.038000000000000000e+03 7.809309693343051723e-14 8.172047321345382182e-14 8.892548159398456212e-14
1.039000000000000000e+03 7.799769365022093711e-14 8.161971443839811177e-14 8.881571543535564960e-14
1.040000000000000000e+03 7.790240718832799845e-14 8.151907894955405961e-14 8.870607609911509161e-14
1.041000000000000000e+03 7.780724112125048016e-14 8.141857060153018218e-14 8.859656794654746215e-14
1.042000000000000000e+03 7.771219902977571842e-14 8.131819325735448981e-14 8.848719534961876432e-14
1.043000000000000000e+03 7.761728450216801192e-14 8.121795078872573539e-14 8.837796269116489865e-14
1.044000000000000000e+03 7.752250113404297206e-14 8.111784707576219055e-14 8.826887436482888237e-14
1.045000000000000000e+03 7.742785252855602921e-14 8.101788600706440116e-14 8.815993477506076110e-14
1.046000000000000000e+03 7.733334229608832716e-14 8.091807147990374396e-14 8.805114833705485338e-14
1.047000000000000000e+03 7.723897405449793435e-14 8.081840739984535112e-14 8.794251947668688155e-14
1.048000000000000000e+03 7.714475142880580150e-14 8.071889768106234186e-14 8.783405263076535974e-14
1.049000000000000000e+03 7.705067805169834800e-14 8.061954624621014751e-14 8.772575224684294873e-14
1.050000000000000000e+03 7.695675756302481242e-14 8.052035702636364240e-14 8.761762278315382677e-14
1.051000000000000000e+03 7.686299357869549620e-14 8.042133391646939866e-14 8.750966865219052056e-14
1.052000000000000000e+03 7.676938959643402698e-14 8.032248064050851892e-14 8.740189404948718679e-14
1.053000000000000000e+03 7.667594908870557710e-14 8.022380088444885518e-14 8.729430312226028958e-14
1.054000000000000000e+03 7.658267553369303324e-14 8.012529834066704115e-14 8.718690002595728033e-14
1.055000000000000000e+03 7.648957241567397094e-14 8.002697670782296873e-14 8.707968892413088489e-14
1.056000000000000000e+03 7.639664322470653652e-14 7.992883969117385560e-14 8.697267398862766023e-14
